Date;PX_LAST;PX_VOLUME
27.12.2022;21.65;#N/A N/A
23.12.2022;20.87;#N/A N/A
22.12.2022;21.97;#N/A N/A
21.12.2022;20.07;#N/A N/A
20.12.2022;21.48;#N/A N/A
19.12.2022;22.42;#N/A N/A
16.12.2022;22.62;#N/A N/A
15.12.2022;22.83;#N/A N/A
14.12.2022;21.14;#N/A N/A
13.12.2022;22.55;#N/A N/A
12.12.2022;25;#N/A N/A
09.12.2022;22.83;#N/A N/A
08.12.2022;22.29;#N/A N/A
07.12.2022;22.68;#N/A N/A
06.12.2022;22.17;#N/A N/A
05.12.2022;20.75;#N/A N/A
02.12.2022;19.06;#N/A N/A
01.12.2022;19.84;#N/A N/A
30.11.2022;20.58;#N/A N/A
29.11.2022;21.89;#N/A N/A
28.11.2022;22.21;#N/A N/A
25.11.2022;20.5;#N/A N/A
24.11.2022;20.42;#N/A N/A
23.11.2022;20.35;#N/A N/A
22.11.2022;21.29;#N/A N/A
21.11.2022;22.36;#N/A N/A
18.11.2022;23.12;#N/A N/A
17.11.2022;23.93;#N/A N/A
16.11.2022;24.11;#N/A N/A
15.11.2022;24.54;#N/A N/A
14.11.2022;23.73;#N/A N/A
11.11.2022;22.52;#N/A N/A
10.11.2022;23.53;#N/A N/A
09.11.2022;26.09;#N/A N/A
08.11.2022;25.54;#N/A N/A
07.11.2022;24.35;#N/A N/A
04.11.2022;24.55;#N/A N/A
03.11.2022;25.3;#N/A N/A
02.11.2022;25.86;#N/A N/A
01.11.2022;25.81;#N/A N/A
31.10.2022;25.88;#N/A N/A
28.10.2022;25.75;#N/A N/A
27.10.2022;27.39;#N/A N/A
26.10.2022;27.28;#N/A N/A
25.10.2022;28.46;#N/A N/A
24.10.2022;29.85;#N/A N/A
21.10.2022;29.69;#N/A N/A
20.10.2022;29.98;#N/A N/A
19.10.2022;30.76;#N/A N/A
18.10.2022;30.5;#N/A N/A
17.10.2022;31.37;#N/A N/A
14.10.2022;32.02;#N/A N/A
13.10.2022;31.94;#N/A N/A
12.10.2022;33.57;#N/A N/A
11.10.2022;33.63;#N/A N/A
10.10.2022;32.45;#N/A N/A
07.10.2022;31.36;#N/A N/A
06.10.2022;30.52;#N/A N/A
05.10.2022;28.55;#N/A N/A
04.10.2022;29.07;#N/A N/A
03.10.2022;30.1;#N/A N/A
30.09.2022;31.62;#N/A N/A
29.09.2022;31.84;#N/A N/A
28.09.2022;30.18;#N/A N/A
27.09.2022;32.6;#N/A N/A
26.09.2022;32.26;#N/A N/A
23.09.2022;29.92;#N/A N/A
22.09.2022;27.35;#N/A N/A
21.09.2022;27.99;#N/A N/A
20.09.2022;27.16;#N/A N/A
19.09.2022;25.76;#N/A N/A
16.09.2022;26.3;#N/A N/A
15.09.2022;26.27;#N/A N/A
14.09.2022;26.16;#N/A N/A
13.09.2022;27.27;#N/A N/A
12.09.2022;23.87;#N/A N/A
09.09.2022;22.79;#N/A N/A
08.09.2022;23.61;#N/A N/A
07.09.2022;24.64;#N/A N/A
06.09.2022;26.91;#N/A N/A
05.09.2022;25.99;#N/A N/A
02.09.2022;25.47;#N/A N/A
01.09.2022;25.56;#N/A N/A
31.08.2022;25.87;#N/A N/A
30.08.2022;26.21;#N/A N/A
29.08.2022;26.21;#N/A N/A
26.08.2022;25.56;#N/A N/A
25.08.2022;21.78;#N/A N/A
24.08.2022;22.82;#N/A N/A
23.08.2022;24.11;#N/A N/A
22.08.2022;23.8;#N/A N/A
19.08.2022;20.6;#N/A N/A
18.08.2022;19.56;#N/A N/A
17.08.2022;19.9;#N/A N/A
16.08.2022;19.69;#N/A N/A
15.08.2022;19.95;#N/A N/A
12.08.2022;19.53;#N/A N/A
11.08.2022;20.2;#N/A N/A
10.08.2022;19.74;#N/A N/A
09.08.2022;21.77;#N/A N/A
08.08.2022;21.29;#N/A N/A
05.08.2022;21.15;#N/A N/A
04.08.2022;21.44;#N/A N/A
03.08.2022;21.95;#N/A N/A
02.08.2022;23.93;#N/A N/A
01.08.2022;22.84;#N/A N/A
29.07.2022;21.33;#N/A N/A
28.07.2022;22.33;#N/A N/A
27.07.2022;23.24;#N/A N/A
26.07.2022;24.69;#N/A N/A
25.07.2022;23.36;#N/A N/A
22.07.2022;23.03;#N/A N/A
21.07.2022;23.11;#N/A N/A
20.07.2022;23.88;#N/A N/A
19.07.2022;24.5;#N/A N/A
18.07.2022;25.3;#N/A N/A
15.07.2022;24.23;#N/A N/A
14.07.2022;26.4;#N/A N/A
13.07.2022;26.82;#N/A N/A
12.07.2022;27.29;#N/A N/A
11.07.2022;26.17;#N/A N/A
08.07.2022;24.64;#N/A N/A
07.07.2022;26.08;#N/A N/A
06.07.2022;26.73;#N/A N/A
05.07.2022;27.54;#N/A N/A
04.07.2022;27.53;#N/A N/A
01.07.2022;26.7;#N/A N/A
30.06.2022;28.71;#N/A N/A
29.06.2022;28.16;#N/A N/A
28.06.2022;28.36;#N/A N/A
27.06.2022;26.95;#N/A N/A
24.06.2022;27.23;#N/A N/A
23.06.2022;29.05;#N/A N/A
22.06.2022;28.95;#N/A N/A
21.06.2022;30.19;#N/A N/A
20.06.2022;31.03;#N/A N/A
17.06.2022;31.13;#N/A N/A
16.06.2022;32.95;#N/A N/A
15.06.2022;29.62;#N/A N/A
14.06.2022;32.69;#N/A N/A
13.06.2022;34.02;#N/A N/A
10.06.2022;27.75;#N/A N/A
09.06.2022;26.09;#N/A N/A
08.06.2022;23.96;#N/A N/A
07.06.2022;24.02;#N/A N/A
06.06.2022;25.07;#N/A N/A
03.06.2022;24.79;#N/A N/A
02.06.2022;24.72;#N/A N/A
01.06.2022;25.69;#N/A N/A
31.05.2022;26.19;#N/A N/A
30.05.2022;26.54;#N/A N/A
27.05.2022;25.72;#N/A N/A
26.05.2022;27.5;#N/A N/A
25.05.2022;28.37;#N/A N/A
24.05.2022;29.45;#N/A N/A
23.05.2022;28.48;#N/A N/A
20.05.2022;29.43;#N/A N/A
19.05.2022;29.35;#N/A N/A
18.05.2022;30.96;#N/A N/A
17.05.2022;26.1;#N/A N/A
16.05.2022;27.47;#N/A N/A
13.05.2022;28.87;#N/A N/A
12.05.2022;31.77;#N/A N/A
11.05.2022;32.56;#N/A N/A
10.05.2022;32.99;#N/A N/A
09.05.2022;34.75;#N/A N/A
06.05.2022;30.19;#N/A N/A
05.05.2022;31.2;#N/A N/A
04.05.2022;25.42;#N/A N/A
03.05.2022;29.25;#N/A N/A
02.05.2022;32.34;#N/A N/A
29.04.2022;33.4;#N/A N/A
28.04.2022;29.99;#N/A N/A
27.04.2022;31.6;#N/A N/A
26.04.2022;33.52;#N/A N/A
25.04.2022;27.02;#N/A N/A
22.04.2022;28.21;#N/A N/A
21.04.2022;22.68;#N/A N/A
20.04.2022;20.32;#N/A N/A
19.04.2022;21.37;#N/A N/A
18.04.2022;22.17;#N/A N/A
14.04.2022;22.7;#N/A N/A
13.04.2022;21.82;#N/A N/A
12.04.2022;24.26;#N/A N/A
11.04.2022;24.37;#N/A N/A
08.04.2022;21.16;#N/A N/A
07.04.2022;21.55;#N/A N/A
06.04.2022;22.1;#N/A N/A
05.04.2022;21.03;#N/A N/A
04.04.2022;18.57;#N/A N/A
01.04.2022;19.63;#N/A N/A
31.03.2022;20.56;#N/A N/A
30.03.2022;19.33;#N/A N/A
29.03.2022;18.9;#N/A N/A
28.03.2022;19.63;#N/A N/A
25.03.2022;20.81;#N/A N/A
24.03.2022;21.67;#N/A N/A
23.03.2022;23.57;#N/A N/A
22.03.2022;22.94;#N/A N/A
21.03.2022;23.53;#N/A N/A
18.03.2022;23.87;#N/A N/A
17.03.2022;25.67;#N/A N/A
16.03.2022;26.67;#N/A N/A
15.03.2022;29.83;#N/A N/A
14.03.2022;31.77;#N/A N/A
11.03.2022;30.75;#N/A N/A
10.03.2022;30.23;#N/A N/A
09.03.2022;32.45;#N/A N/A
08.03.2022;35.13;#N/A N/A
07.03.2022;36.45;#N/A N/A
04.03.2022;31.98;#N/A N/A
03.03.2022;30.48;#N/A N/A
02.03.2022;30.74;#N/A N/A
01.03.2022;33.32;#N/A N/A
28.02.2022;30.15;#N/A N/A
25.02.2022;27.59;#N/A N/A
24.02.2022;30.32;#N/A N/A
23.02.2022;31.02;#N/A N/A
22.02.2022;28.81;#N/A N/A
18.02.2022;27.75;#N/A N/A
17.02.2022;28.11;#N/A N/A
16.02.2022;24.29;#N/A N/A
15.02.2022;25.7;#N/A N/A
14.02.2022;28.33;#N/A N/A
11.02.2022;27.36;#N/A N/A
10.02.2022;23.91;#N/A N/A
09.02.2022;19.96;#N/A N/A
08.02.2022;21.44;#N/A N/A
07.02.2022;22.86;#N/A N/A
04.02.2022;23.22;#N/A N/A
03.02.2022;24.35;#N/A N/A
02.02.2022;22.09;#N/A N/A
01.02.2022;21.96;#N/A N/A
31.01.2022;24.83;#N/A N/A
28.01.2022;27.66;#N/A N/A
27.01.2022;30.49;#N/A N/A
26.01.2022;31.96;#N/A N/A
25.01.2022;31.16;#N/A N/A
24.01.2022;29.9;#N/A N/A
21.01.2022;28.85;#N/A N/A
20.01.2022;25.59;#N/A N/A
