Date;PX_LAST;PX_VOLUME
20.07.2021;136.92798;631041186
19.07.2021;134.9092;639308284
16.07.2021;140.67433;448319717
15.07.2021;142.82803;387876793
14.07.2021;142.95991;354277224
13.07.2021;142.53868;482419132
12.07.2021;144.59697;353017897
09.07.2021;144.02692;526588984
08.07.2021;140.49613;686364404
07.07.2021;145.09983;466625416
06.07.2021;145.41482;497253345
05.07.2021;149.3352;301234228
02.07.2021;146.60031;365886808
01.07.2021;149.1674;426436479
30.06.2021;146.89291;514044426
29.06.2021;148.19446;394209436
28.06.2021;147.62534;397688383
25.06.2021;150.47229;370592280
24.06.2021;149.6609;482387782
23.06.2021;148.075;399016206
22.06.2021;148.32507;449469047
21.06.2021;148.12795;591787762
18.06.2021;147.30624;1365352914
17.06.2021;151.57229;680037859
16.06.2021;150.47915;596669006
15.06.2021;151.85041;487722334
14.06.2021;152.26469;403289305
11.06.2021;151.52528;366637081
10.06.2021;151.66719;492738091
09.06.2021;151.42376;492618907
08.06.2021;153.03306;475567904
07.06.2021;154.85298;463623530
04.06.2021;153.80596;475580256
03.06.2021;155.58187;453919494
02.06.2021;155.25897;489359597
01.06.2021;154.22426;525817737
31.05.2021;153.49369;202550626
28.05.2021;154.05326;632857958
27.05.2021;152.88578;1021352575
26.05.2021;150.07385;662884451
25.05.2021;151.98326;585785788
24.05.2021;151.42877;376593513
21.05.2021;151.46257;680200268
20.05.2021;150.7326;480316804
19.05.2021;149.99117;634949149
18.05.2021;152.15994;565496294
17.05.2021;151.24659;499599284
14.05.2021;151.71966;721231522
13.05.2021;148.81757;627489722
12.05.2021;150.08614;748105039
11.05.2021;148.93881;807793239
10.05.2021;150.89441;797817412
07.05.2021;148.29153;599628417
06.05.2021;147.85498;680804764
05.05.2021;147.57855;563044713
04.05.2021;144.28351;795963784
03.05.2021;146.64875;344783303
30.04.2021;146.20233;751009926
29.04.2021;147.62999;799178784
28.04.2021;145.71114;942032081
27.04.2021;143.54431;577868200
26.04.2021;141.6394;531575549
23.04.2021;138.78414;469770037
22.04.2021;138.33162;448749504
21.04.2021;138.12866;626213044
20.04.2021;138.62917;734584155
19.04.2021;143.84659;485352468
16.04.2021;142.88493;544652204
15.04.2021;140.83031;480605931
14.04.2021;142.84781;464953500
13.04.2021;141.30846;537105121
12.04.2021;142.11333;520111807
09.04.2021;142.12654;511389822
08.04.2021;142.77725;561876704
07.04.2021;143.67098;532887203
06.04.2021;143.31098;655448208
01.04.2021;143.09265;446240966
31.03.2021;142.69918;741149855
30.03.2021;144.1338;634918928
29.03.2021;140.39148;534776907
26.03.2021;142.28434;647777656
25.03.2021;140.75604;637322914
24.03.2021;141.92564;750294501
23.03.2021;140.74811;590305387
22.03.2021;140.42775;668396804
19.03.2021;142.72047;1280991147
18.03.2021;145.93952;822218176
17.03.2021;142.89825;698201256
16.03.2021;141.37549;736241739
15.03.2021;141.76458;544637085
12.03.2021;143.48137;571833306
11.03.2021;141.3735;678857446
10.03.2021;143.66602;569933451
09.03.2021;143.37504;872206940
08.03.2021;145.71854;937381649
05.03.2021;140.71486;976507084
04.03.2021;139.87748;711194158
03.03.2021;140.15294;872849209
02.03.2021;136.35454;532428157
01.03.2021;135.28377;557443877
26.02.2021;133.66875;965757053
25.02.2021;137.45496;850395260
24.02.2021;136.3334;940149593
23.02.2021;134.35818;821573894
22.02.2021;132.06117;538469361
19.02.2021;131.08868;772798550
18.02.2021;127.97088;709154427
17.02.2021;129.98811;647066587
16.02.2021;130.18074;636749229
15.02.2021;128.74953;767068900
12.02.2021;124.96891;540510779
11.02.2021;123.71751;606352170
10.02.2021;124.24266;719636816
09.02.2021;123.34121;514151091
08.02.2021;123.95419;900496793
05.02.2021;122.96534;1070077352
04.02.2021;121.31638;1030886262
03.02.2021;118.25003;804246592
02.02.2021;117.25226;641479311
01.02.2021;114.48359;673370733
29.01.2021;113.78295;728422047
28.01.2021;115.92437;714826130
27.01.2021;114.80897;787215586
26.01.2021;117.47774;501957955
25.01.2021;115.68812;614408284
22.01.2021;119.1617;715625053
21.01.2021;121.28982;578711237
20.01.2021;121.25142;560842520
19.01.2021;120.79413;556585198
18.01.2021;121.76633;378359477
15.01.2021;120.80056;762191287
14.01.2021;123.18497;557763902
13.01.2021;122.50894;491492857
12.01.2021;124.26546;581766051
